id,created_at,text
766551120118296576,2016-08-19 08:23:23,Interesting read @guardian #AutomatedDriving. Uber riders to be able to hail self-driving cars for first time https://t.co/nx6HIN7gcA
766549298834120704,2016-08-19 08:16:09,RT @douglasogeto: Humbled to be serving as a jury at the @Aiducation Startup Academy supported by @SwissRe #Foundation #founderfriday https…
766232468114530304,2016-08-18 11:17:10,"RT @intelligentins: Earthquakes, thunderstorms and wildfires collectively cause $31 billion of insured losses https://t.co/ATRueN1Crr @Swis…"
766201261784006656,2016-08-18 09:13:10,Sigma shows total economic #catastrophe losses at USD 71 bn in H1 2016 https://t.co/683q8ABynS #reinsurance https://t.co/t5Ni8Jfii1
766197105639755776,2016-08-18 08:56:39,check out our sigma explorer for more infos on global #catastrophe losses https://t.co/iZQGUDAZIy #reinsurance
766196424216371200,2016-08-18 08:53:57,Preliminary sigma estimates for H1 2016 show natural #catastrophes drive global #insurance losses to USD 31bn https://t.co/Svw1hItRTR
766175557767819264,2016-08-18 07:31:02,RT @LotteGE: #Ford plans mass-market self-driving car by 2021 #autonomouscars https://t.co/mMPASirQ8l @FT
766174906656710656,2016-08-18 07:28:27,Buce Hodkinson @SwissRe: #Digital transformation will disrupt #insurance sector https://t.co/0f9SSkeJrF
765806559154823168,2016-08-17 07:04:46,Prämien pro Fahrzeug werden in den nächsten 10 Jahren spürbar sinken: Swiss Re's @SEJBongers im interview mit @SZ #Autonomouscars
765468746269982720,2016-08-16 08:42:25,We expect growth of Asia’s #insurance premium to keep up with a strong momentum in 2016&amp;2017 at ~8% @ClarencesfWong  https://t.co/EUyqVDdPJ6
765438752714088448,2016-08-16 06:43:14,"RT @DigitalInsurer: New article by @SwissRe on the latest #PokemonGo craze &amp; potential implications &amp; opportunities for #insurers 
https://…"
765405199481597952,2016-08-16 04:29:54,"#Taiwan’s life&amp;health #insurance sector expanded by a healthy 5.6% in 2015, with premium income reaching US$91.2bn https://t.co/5XE7dORhNy"
765256979367460864,2016-08-15 18:40:56,Our journey to the #NAMICannual continues with a few more stops scheduled on the way to Vancouver. https://t.co/JgPsiHcyAA #RoadtoNAMIC
765205827011706880,2016-08-15 15:17:40,Do you think a 1-in-1000 year #flood couldn't happen to you? Think again. https://t.co/76Rjk2270I #insurance #resilience
765071156806291456,2016-08-15 06:22:32,With the rapid ageing population #insurers needs to step up its efforts to help ppl to prepare SohilaKwan @SwissRe https://t.co/Mvt8HzSHhr
764019225887244289,2016-08-12 08:42:32,Are the #Olympics2016 at risk from a natural disaster? #NatCat https://t.co/siZgo2qBWg https://t.co/2xjY8s6zmn
764018123901067265,2016-08-12 08:38:10,"With yields low, #infrastructure investments are win-win for investors &amp; society. It's time to take action https://t.co/2mmsxJO8Y9 via @wef"
763361286298230784,2016-08-10 13:08:07,"RT @alexskaplan: If I told you half of your tax revenue would be gone by 2100, how would you plan? https://t.co/AJZZtM6LIt @zillow @100ResC…"
763350807081345024,2016-08-10 12:26:29,"RT @LyannaChan11: ""Mainlanders like to buy #insurance policies as a way to hedge their currency risks,” David Alexander @SwissRe https://t.…"
763348563560652800,2016-08-10 12:17:34,Is #PokémonGo an #insurance nightmare or a golden opportunity? https://t.co/xvihANRyJr https://t.co/sWw6iif33b
763276610418212864,2016-08-10 07:31:39,https://t.co/YWdQd1zl1j
762929847744262144,2016-08-09 08:33:44,"""Thriving On Change"" an enlightening article by @QBE CEO @johnqbe on @LinkedIn https://t.co/ABk8TgNBgN"
762766282001350658,2016-08-08 21:43:47,"RT @MarkBonthrone: What impact might #smarthomes have on #insurance claims? Check out a Trend Spotlight from @SwissRe 

https://t.co/jnMfHI…"
762667994468257792,2016-08-08 15:13:14,The #RoadtoNAMIC continues and this time we're taking in a baseball game on our way to #NAMICannual . Check it out! https://t.co/N0JeJ1viHp
762662771020402688,2016-08-08 14:52:28,BBC News - Zika vaccines show early promise https://t.co/GBPhDCtAPs
762629533581316097,2016-08-08 12:40:24,RT @diversityaward: This year @SwissRe are nominated for the #EDA2016 Company of the Year Award.
762572707326230528,2016-08-08 08:54:35,RT @mjanczewski: #lastweekbesttweet: Mutual insurers' share of global premiums has risen in recent years @SwissRe #Sigma-&gt; https://t.co/M2x…
762539041900363776,2016-08-08 06:40:49,https://t.co/g8LQXh4HIX
762527869541183488,2016-08-08 05:56:25,HK non-life #insurance mkt is facing strong headwinds from slowing economic growth said David Alexander @SwissRe  https://t.co/e2cY5d6a8S
761601913108463616,2016-08-05 16:37:00,"@NAMIC  has 1400+ companies, $230 B in premium. See why #mutuals are making a comeback. #insurance #mutualssigma https://t.co/BmpR6rCgBU"
761598518935097344,2016-08-05 16:23:31,Where do #mutual insurers turn for help with capital and regulatory issues? #mutualssigma https://t.co/yrt7bTJF4v
761581644906131456,2016-08-05 15:16:28,Customer loyalty counts. It’s the not-so-secret sauce in the success of #mutual insurers. #mutualssigma https://t.co/Dj0LilRloL
761553189485314048,2016-08-05 13:23:24,RT @HaggiePartners: @SwissRe agrees parametric pilot with China to protect farmers https://t.co/nggQ2hjRb2 @Insurance_Post
761553035587903488,2016-08-05 13:22:47,RT @LyannaChan11: China: Swiss Re offers 1st parametric farm insurance solution https://t.co/ewyM54NZ3E
761552747380498432,2016-08-05 13:21:38,RT @BenICMIF: #Mutual insurers have grown faster than industry (27.5% v 15.5%) and have stronger balance sheets (via @SwissRe) https://t.co…
761495366231547904,2016-08-05 09:33:37,RT @alicialamalicia: Making Asian cities more resilient: @Veolia @100ResCities @SwissRe partner to dvp local initiatives 4 better future ht…
761493494942822401,2016-08-05 09:26:11,RT @ReinsurerHuerta: Very interesting insight into one of the major contributing factors for losses in certain earthquakes: #liquefaction h…
761463163263090688,2016-08-05 07:25:40,"Between Jan&amp;May 2016, premiums collected by Chinese life #insurers have risen by 50% year on year @ClarencesfWong https://t.co/CTZUgeGnYU"
761455948288385024,2016-08-05 06:56:59,How to mobilize much-needed long-term #infrastructure investment in emerging &amp; developing countries https://t.co/20kmPYOE57 via @wef
761454417686257664,2016-08-05 06:50:54,"Global mutual insurance sector sees modest recovery @KurtEKarl 
https://t.co/TkHS1P56tl"
761270698140499968,2016-08-04 18:40:52,Cyber losses are occurring with alarming frequency and turning heads across the insurance industry. https://t.co/gNEzhbXNLG
761125940458098689,2016-08-04 09:05:39,RT @VWheute: @SwissRe versichert Landwirte in China https://t.co/Lzd5U9nPkP
761113043207991298,2016-08-04 08:14:24,https://t.co/UaPTj2AkCc
761098656904650752,2016-08-04 07:17:14,@ryanlddlr sounds like an opportunity for the industry! We'd love to hear ur ideas on the how. #SwissRe_talks #customers #resilience
761097780395814912,2016-08-04 07:13:46,@alexskaplan did the debate raise any new thoughts on #resilience for you? #swissre_talks
761097035550294018,2016-08-04 07:10:48,"RT @SwissRe: #resilience is innate, you either have it or you dont @andrewmainau moderating our though provoking debate #SwissRe_talks"
761074547097427968,2016-08-04 05:41:26,Winning debate team @noelenepalmer @kmac #markcarrick Congrats! @climateinstitut  #swissre_talks #nurturewins! https://t.co/NL5k7snGJW
761073727924637696,2016-08-04 05:38:11,Who won the great debate? Tight race - 51 to 49 win. Congrats opposition! Audience vote: #resilience can be learnt! #swissre_talks
761044461560270848,2016-08-04 03:41:53,@noelenepalmer Hope u enjoyed the #dialogueseries event! Do u think this will change the power  customers have with insurers? #SwissRe_talks
761043866619289600,2016-08-04 03:39:31,@ryanlddlr Hope you got some valuable insights from the #dialogueseries event. Do u think the 'why' u exist is new thinking? #SwissRe_talks
761018633673773056,2016-08-04 01:59:15,@alexskaplan  Nature of evolution is innate? So if resilience is evolutionary that supports motion that resilience is innate? #swissre_talks
761017976258572288,2016-08-04 01:56:39,@rafmanji @_Jamie_Scott @LianneDalziel Did debate sway you? Or just cemented your opinion? #swissre_talks #letskeepupthedialogue
761014972457578496,2016-08-04 01:44:43,@LMAupdates What do u think are the hottest topics? #swissre_talks #letskeepupthedialogue #nextgen #resilience #natcat #lifeinsurance
761014585570668544,2016-08-04 01:43:10,@LMAupdates Yeah most definitely! Continue to monitor #swissre_talks and https://t.co/bGPn3veUbx for updated content
761012594362683393,2016-08-04 01:35:16,@mark_in_media consensus from the panel suggested that collaboration was key - along with diversity. What are your thoughts?  #swissre_talks
760978281701212160,2016-08-03 23:18:55,"RT @IIIindustryblog: So, what's the deal with mutual #insurance? @SwissRe Sigma Report on why sector currently outperforms the industry: ht…"
760967839314485249,2016-08-03 22:37:25,RT @AMICE_Mutuals: AMICE PR | AMICE commends @SwissRe sigma report findings on resurgence of  #mutual &amp; #cooperative #insurance  https://t.…
760948727116771328,2016-08-03 21:21:28,RT @noelenepalmer: Create workplaces where people can bring their wholeselves @MadelineSGreer #swissre_talks
760948641875886080,2016-08-03 21:21:08,RT @noelenepalmer: As an employer you want someone to leave you as an advocate - have honest discussion about what they want in the future…
760948144293031936,2016-08-03 21:19:09,RT @leighroche73: Financial inclusion of lower income families provides peace of mind. Allowing the next steps into middle income? #swissre…
760947535418499072,2016-08-03 21:16:44,"RT @NickJMingo: Future state: life insurers viewed by customers as health &amp; wellbeing companies, incl. digital health solutions @BK1RWAN  #…"
760947335421505536,2016-08-03 21:15:57,RT @leighroche73: Insurance - Essentials by AAI very clever animated PDS helps customers understand #swissre_talks  https://t.co/QRYOaJBGyb
760869768534646784,2016-08-03 16:07:43,Policyholders have a real stake. It’s a great model and it’s keeping #mutuals strong. #mutualssigma #insurance https://t.co/249TL2zbKP
760835240168452097,2016-08-03 13:50:31,Historic Wrigley Field is stop 2 on #RoadtoNAMIC .Final destination is #NAMICannual in Vancouver. Ride along! https://t.co/N0JeJ1viHp @NAMIC
760820721329340416,2016-08-03 12:52:49,RT @KatrinPorm: Interesting thoughts from @Zurich UK CEO - similar sentiment at #SwissRe_Talks in SYD last month https://t.co/4igo0y3uOL
760820597031047168,2016-08-03 12:52:20,@RiskFrontiers loved hearing the empirical evidence behind the #natcat trends! Thanks #Ryan for ur thoughts n ideas! #swissre_talks #natcat
760820223280869376,2016-08-03 12:50:51,RT @intelligentins: .@SwissRe devises breakthrough anti-poverty #weather index first in #China https://t.co/0Rmd8kzBAW #insurance #poverty…
760820046704758784,2016-08-03 12:50:09,RT @KatrinPorm: Experts from @SwissRe @ICAUS @RiskFrontiers talking #natcat #resilience &amp; adaptation #swissre_talks https://t.co/xIb1u19E2q
760812549029957636,2016-08-03 12:20:21,@ANZIIF thanks to CEO Prue Willsford 4 providing industry insights n challenges! Great 2 know there are solutions! #swissre_talks #nextgen
760811602719498240,2016-08-03 12:16:35,@MadelineSGreer thanks for providing intel and insights to the #nextgen panel - audience appreciated ur perspective #swissre_talks 😀
760810473898074113,2016-08-03 12:12:06,https://t.co/EhigGAJlGW what amazing visuals! #swissre_talks #nextgen @sydrodney
760755878534545408,2016-08-03 08:35:10,First parametric #insurance programme against risks of natural disaster for farmers in #China https://t.co/AgfWSHRufW
760747397052043264,2016-08-03 08:01:28,Wrapping up the debate - @noelenepalmer practice resilience -  it takes 7 positive outcomes to overcome 1 negative #swissre_talks #debate
760745851513888768,2016-08-03 07:55:19,"#mikemitchell ‘the definition of resilience, ability to learn adapt and thrive but learning is innate - resilience is innate’ #swissre_talks"
760743390581559296,2016-08-03 07:45:32,‘Through the ability to learn is the ability to choose’ #Swissre_talks @kmac #AarguingThatResilienceCanBeLearnt #theclosingargument
760740863186182144,2016-08-03 07:35:30,Hacking the concept of resilience? #lucagatti how provoking! #speaker2affirmarive #Swissre_talks #debate https://t.co/rP79lt4Irx
760739038810763264,2016-08-03 07:28:15,First speaker 4 opposing #markcarrick ability to bounce back is a learnt behaviour. ‘Ignore weaknesses - focus on strength’ #Swissre_talks
760737098689351680,2016-08-03 07:20:32,Great bear story! Is our reaction to run when a bear chases us innate or learnt behaviour? @ElizaJMiddo  #Swissre_talks #resilience #bees
760735781145096192,2016-08-03 07:15:18,RT @sydrodney: 'In the bath type thinking' @AndrewMainAus #SwissRe_Talks
760735513724813312,2016-08-03 07:14:14,Debate - resilience is innate. Do u have a view? #Swissre_talks #resilience #innate? #learnt? https://t.co/VZc3i9HDww
760732030246199296,2016-08-03 07:00:24,"#resilience in innate, you either have it or you dont @andrewmainau moderating our though provoking debate #SwissRe_talks"
760724446231597056,2016-08-03 06:30:16,Overcoming challenges in Life Insurance - what will the future look like? @YBRwealth #boundlss #ContextF #SwissRe_talks
760720636750823426,2016-08-03 06:15:07,Talking #microinsurance w macro impacts - industry helping to build wider societal resilience #SwissRe_talks
760716914834440193,2016-08-03 06:00:20,Responding and adapting to new and emerging #risk will increase #resilience #SwissRe_talks
760711819614941185,2016-08-03 05:40:05,Pleasure hosting dialogue with @KPMGaustralia @ANZIIF discussing the evolution of employees and work spaces #SwissRe_talks #nextgen
760705081251655680,2016-08-03 05:13:19,RT @noelenepalmer: Actively seeking diversity in graduates @kpmgaustralia technical skills can be taught  #swissre_talks
760704841127751680,2016-08-03 05:12:21,RT @marksenko: Loved listening to @SpinalCure Duncan Wallace's presentation on personal resilience #swissre_talks
760704326880923648,2016-08-03 05:10:19,The shift from transactional to client journey @ICAUS @profnikiellis @carly_vda #rehabvscomp #Swissre_talks #backonthejob #returntogoodwork
760701803730206722,2016-08-03 05:00:17,Are we doing enough to mitigate #natcat #risk? #SwissRe_talks
760701803012976641,2016-08-03 05:00:17,Overcoming #nextgen challenge is vital for the future success of the #insurance industry #SwissRe_talks
760701724202000384,2016-08-03 04:59:58,RT @noelenepalmer: Minimal visibility of insurance careers - but once you start you love it @ANZIIF #pruewilsford #swissre_talks
760701603745792000,2016-08-03 04:59:30,RT @leighroche73: Wow. At 47 you're now considered an older worker.. That's a bit close. #swissre_talks https://t.co/ED2pzwhB87
760700669204500480,2016-08-03 04:55:47,Let’s talk about the next generation challenge! #Swissre_talks #workplaceofthefuture #attractingtherighttalent https://t.co/bXwDOx3zVR
760699235675336705,2016-08-03 04:50:05,Return to good work @carly_vda leads session at #SwissRe_Talks in #sydney with reps @ICAUS @comcare_gov_au
760695779849887746,2016-08-03 04:36:21,@rafmanji  Great question! Data is a hot topic - maybe we can find a win win situation for both consumers and biz ? #Swissre_talks
760693612183166976,2016-08-03 04:27:44,Resilience - a consideration in all investments says @joncollinge @LendLeaseGroup #societyresilience #swissre_talks
760691872243343360,2016-08-03 04:20:49,RT @ryanlddlr: Thinking about the customers problem before solving a business problem. Focus on the need. @SwissRe #SwissRe_talks https://t…
760691723018338304,2016-08-03 04:20:14,Behavioural economics + good and accurate data will allow the industry 2 deliver customer focused outcomes #Swissre_talks #alisonmartin
760689678307758083,2016-08-03 04:12:06,Twitter data used to indicate the livelihoods of heart disease? Whoa! #fact #Swissre_talks #resilientIndustry #betterhealth
760689113762848768,2016-08-03 04:09:52,Who owns the data? #AlisonMartin #4thindustrialrevolution #Swissre_talks #technology #resilience https://t.co/iXhftvH0Hu
760688154663907328,2016-08-03 04:06:03,"RT @leighroche73: If your life is shattered, take the pieces and make a mosaic. The result could be beautiful- Duncan Wallace #swissre_talks"
760687212673527809,2016-08-03 04:02:19,RT @ProfNikiEllis: Duncan Wallace says he has observed people with spinal cord injuries who are resilient all have wicked senses of humour…
760686702667137024,2016-08-03 04:00:17,Life&amp;Health Business Mgm Head #alison_martin talks about importance of a #resilient insurance industry in protecting #society #SwissRe_talks
760686600074428416,2016-08-03 03:59:52,"#Resilience - individual, industry and societal @marksenko @SpinalCure @joncollinge #alisonmartin #swissre_talks https://t.co/bOMT0jgWMS"
760682564558389248,2016-08-03 03:43:50,Do you know the history of the Barangaroo name? It’s a story of resilience  #swissre_talks #equality #resilience https://t.co/QjCmD3hz09
760681380942602240,2016-08-03 03:39:08,And.... We’re off! #swissre_talks @marksenko  #resilience #collaboration #insurance https://t.co/HpWngmdDcD
760679284637925378,2016-08-03 03:30:48,"Excitement building, not long before we kick off engaging conversation #swissre_talks #buzz #insurance #resilience https://t.co/mBaUBqeOep"
760616982676897792,2016-08-02 23:23:14,#insurance industry leaders gather in #sydney today to discuss #resilience  #SwisRre_talks
760589373347946498,2016-08-02 21:33:32,"#mutuals have thrived due to business model, but where do they turn when they need capital relief? #mutualssigma https://t.co/6lsYGVs0Iy"
760583866742702080,2016-08-02 21:11:39,RT @ric_baron: Getting the most out of predictive analytics in underwriting: Upcoming webinar! Hosted by Insurance Networking News https://…
760575756850323457,2016-08-02 20:39:25,"RT @ChuckNAMIC: Swiss Re report:  #mutual market share growing as consumers look for safety, stability in wake of financial crisis https://…"
760565649752133632,2016-08-02 19:59:16,"America loves its #mutuals, but can they keep up in a digital world? #mutualssigma
#insurance https://t.co/y5zx0aw3L3"
760539927159373824,2016-08-02 18:17:03,RT @CUOnlineEditor: Mutual insurers seeing revival in recent years: @SwissRe sigma report https://t.co/fVMDPzxdWs via @CdnUnderwriter
760526410062725121,2016-08-02 17:23:20,RT @InsuranceBizUS: Monica Ningen of @swissre is part of the IBA Elite Women 2016. https://t.co/ObP1xWVER1 #EliteWomen #WomenInInsurance
760522143419465728,2016-08-02 17:06:23,Thanks @reactionsnet for covering our #mutualssigma which suggests a resurgence for the mutual business model. https://t.co/AvBuNHY0WV
760509117765152769,2016-08-02 16:14:37,"The future is bright for #mutuals, but capital and regulatory challenges pose obstacles. #mutualssigma  @NAMIC https://t.co/26hxXYPcst"
760501086377705472,2016-08-02 15:42:43,"170 million people swear by them, but can #mutuals maintain customer loyalty in a digital world? #mutualssigma https://t.co/DGImep1LoQ"
760496637395468288,2016-08-02 15:25:02,#TyphoonNida highlights #flood risk to #Asia's mega cities https://t.co/L4bLHocjvR https://t.co/VRm8qNUAGF
760483612538077184,2016-08-02 14:33:16,"Der neue CEO: mit 47 schon ein ""alter Hase"" an der Spitze der Swiss Re - ein  @SRF Beitrag von @koblerev https://t.co/ZOUB8F3pVP"
760475831902806016,2016-08-02 14:02:21,"Check out Mutuals' emerging challenges, creating flexible capital  #mutualssigma https://t.co/hUDKkwajYe https://t.co/8C9PCDG6K2"
760460742151798784,2016-08-02 13:02:24,Mutual insurers are experiencing a modest revival says @KurtEKarl chief economist @SwissRe  #mutualssigma https://t.co/qCJTwff7ec
760448932967251968,2016-08-02 12:15:28,Digital technology is the biggest game changer for mutual insurers. Find out more @SwissRe https://t.co/2VPRhA8cNY #mutualssigma
760433821946896384,2016-08-02 11:15:25,Mutuals must upgrade underwriting and distribution practices if they are to thrive in the digital age. #mutualssigma https://t.co/VszFMald0M
760419946597847040,2016-08-02 10:20:17,New risk-based capital requirements pose challenges for some mutual insurers. Find out more @SwissRe . #mutualssigma https://t.co/qwDIKkAsYE
760407479691931648,2016-08-02 09:30:45,Check out this #infographic on Mutuals' adoption of technology by size of firm #mutualssigma https://t.co/bZoTKppEVL https://t.co/YAFLKwwc7d
760402332387512321,2016-08-02 09:10:18,Still a journey to go! #Insurance mutuals need to get ready for digital age as per @SwissRe #mutualssigma https://t.co/VyQkjky2Nh
760390631713804288,2016-08-02 08:23:48,#Flood risk to #Asia's mega cities hits the spotlight as #TyphoonNida batters southern #China &amp; shuts down #HongKong https://t.co/OqTdT8QvA7
760387235426566146,2016-08-02 08:10:18,Is mutual #insurance making a comeback? Find out more in latest @SwissRe sigma. #mutualssigma https://t.co/AiFqDSUmYj
760091153890967552,2016-08-01 12:33:47,Check out a video from @AMBestCo on industry efforts to attract younger people to insurance  https://t.co/h52mSIjgJD #InsuranceCareersMonth
759876593783308288,2016-07-31 22:21:12,RT @MarkBonthrone: Check out @AMBestNews video with Keith Wolfe from @SwissRe on industry efforts to attract younger employees https://t.co…
759660894464962560,2016-07-31 08:04:05,RT @IIL_London: Do you think like Mr Spock or Homer Simpson? Check out this blog post from Jayne Williams @SwissRe to find out - https://t.…
759660808339066881,2016-07-31 08:03:45,@LexisInsurance Thanks! Hope you enjoyed the talk. Can we mitigate #cognitive bias in underwriting? Come discuss https://t.co/4ozFBrHiqD
759660134809407488,2016-07-31 08:01:04,RT @LexisInsurance: Understanding #insurance customers with behavioural economics: how @SwissRe taps into consumers’ mindset https://t.co/J…
759657368686882817,2016-07-31 07:50:05,RT @BusInsMagazine: Telematics drives behavioral changes behind the wheel https://t.co/t33NK7nn8l
759656459256860672,2016-07-31 07:46:28,RT @alicialamalicia: #NatCap15 brought biz &amp; gvt together to value &amp; protect nature https://t.co/JoTRyPI6Nr. Welcome #NatCapSummit Madrid h…
759656074672742400,2016-07-31 07:44:56,RT @wef: How the fourth industrial revolution is powering the rise of smart manufacturing https://t.co/JjCMmdl4l1 #4ir https://t.co/EhVVTxZ…
759655808019955712,2016-07-31 07:43:53,RT @markdway: Growing Investor Awareness of Climate Risk https://t.co/BtrALXU8NL
759654765991256065,2016-07-31 07:39:44,@Zurich Indeed! Here are 1st US Fed-funded #climaterefugees. @UN expects 50-200mn by 2050 (follow link to NYT story) https://t.co/dPs1pCTwG5
759652960234250241,2016-07-31 07:32:34,RT @Ins_Innovator: #Toyota is creating 'sophisticated' #robots to take care of elderly people https://t.co/CfcPbiaets via @techinsider #eld…
759652621837803520,2016-07-31 07:31:13,The only profitable business strategy the long-term: Go For Net Zero Emissions @JoubertPhilippe @PaulPolman   https://t.co/iF3Zz4YE4G
759649773230096384,2016-07-31 07:19:54,Casualty's crystal ball: A forward-looking model to manage future liability exposures https://t.co/0Mqbed39Hy #CasualtyInsurance #FLM
759649050023124992,2016-07-31 07:17:01,#Cognitivebias in underwriting:  @SwissRe Jayne Williams looks at how to mitigate at  @IIL_London event https://t.co/sxgGyrQ4oj
759009783970078720,2016-07-29 12:56:48,RT @VMonitor: .@SwissRe verdient wegen Naturkatastrophen weniger und hofft auf Trendwende https://t.co/6lFEeSfDgk
758933017632964612,2016-07-29 07:51:46,Swiss Re CFO David Cole interviewed by @CarolinCNBC for @CNBCi on a sunny #SRresults day! https://t.co/6a8WAvsbdZ
758919986316390400,2016-07-29 06:59:59,RT @johncwalsh: .@SwissRe reports solid half-year net income of USD 1.9 billion #reinsurance https://t.co/hYlhkiqhNQ
758919938757107712,2016-07-29 06:59:48,Swiss Re Quarterly Profit Falls on Higher Catastrophe Claims https://t.co/0meuO78FyQ writes @osuess
758919814740004865,2016-07-29 06:59:18,RT @cashch: #SwissRe mit Quartalsergebnis über Prognose. @SwissRe $SREN https://t.co/Z67hai8OmS https://t.co/fMsDTfqJeh
758890787295760386,2016-07-29 05:03:57,#SRresults: Group net income solid at USD1.9bn in 1H16; Q2 USD 637m https://t.co/1fKMIitDQY
758890029649321987,2016-07-29 05:00:57,Solid 1H16 result despite challenging Q2 marked by #natcat - Swiss Re's new #CEO. #SRresults https://t.co/QBbiyxasvD
758640470729908224,2016-07-28 12:29:17,RT @uniqagroup: Meet the 6 #insurtech #startups in @SwissRe accelerator’s first batch https://t.co/CTKKNehZuN https://t.co/YTa6OgO519
758623664212439040,2016-07-28 11:22:30,Our new CEO presents his 1st Q-results tomorrow! You'll find the web presentation here: https://t.co/GY8H7ieKrl https://t.co/pchM8ITLFm
758584608938139648,2016-07-28 08:47:19,".@SwissRe Q2 earnings out tomorrow, from 7am CEST, watch this space https://t.co/tKKnQdUnGj #SRresults"
758501730581680129,2016-07-28 03:17:59,"Life #insurance grew strongly by 7.8%, compared to 5.1% in 2014 @ClarencesfWong 
https://t.co/OFOpeFdFIR"
758499963898851332,2016-07-28 03:10:58,Non-life #insurance premium growth accelerated to 9.2% from 8.3% @ClarencesfWong https://t.co/gdnEmROviZ
758292213390577668,2016-07-27 13:25:26,What are the effects of loose monetary policy on structural reforms? We're looking into this w/ LSE https://t.co/wQnj506xf1 @LSEImpactBlog
758196521678544896,2016-07-27 07:05:12,#Asia's share in global #insurance premiums has risen from 22% to 30% &amp; expected to increase further @ClarencesfWong https://t.co/YzoP4dExND
757903783586390016,2016-07-26 11:41:57,RT @SwissRe_CS: #Renewables-powered future for oil-rich #MiddleEast? Role of #insurance @solarimpulse #RTW  https://t.co/zkVLUUI4ne https:/…
757864808683278336,2016-07-26 09:07:05,RT @Syldo92: Meet the 6 #insurtech #startup in @SwissRe accelerator’s first batch https://t.co/dwtYteC3nu
757864765138010112,2016-07-26 09:06:55,RT @katyalebeque: Swiss Re's Tony Buckle says insurance industry is addressing 0 of corporates' top 12 risks @covertony @COVERchat #TIC2016…
757824596766711809,2016-07-26 06:27:18,RT @SwissRe_CS: A moment for the #history books! @solarimpulse completes the #RTW journey! Congratulations to the entire #Si2 team and its…
757593963016646656,2016-07-25 15:10:50,RT @amitkalraonline: Meet the 6 insurtech startups in @SwissRe accelerator’s first batch https://t.co/dZ2n4mwrlh
757429007914790916,2016-07-25 04:15:22,#China is substantially #underinsured for natural catastrophes @ClarencesfWong https://t.co/R6IBxYyKdD
757337650034515970,2016-07-24 22:12:21,RT @MarkBonthrone: Are we seeing the signs of a more active hurricane season? https://t.co/IaxyUSlV5d
756541347218198528,2016-07-22 17:28:07,What do rising sea temperatures mean for hurricane activity this year? Check out our blog to find out https://t.co/vpsv792Mz0
756481562540183552,2016-07-22 13:30:33,Is forward looking modelling the solution to managing accumulation exposure? #Casualtyinsurance https://t.co/Gf0iC37UZH
756457531413819392,2016-07-22 11:55:04,"RT @HofSwitzerland: For @andreborschberg, it's always time for Raclette! Even in @solarimpulse... 🇨🇭✈️☀️ #AnIdeaBornInSwitzerland
https://t…"
756448743839465476,2016-07-22 11:20:09,#Casualtyinsurance – modelling for the future? https://t.co/Gf0iC37UZH
756396556765556737,2016-07-22 07:52:46,We know the asbestos story but what'll be the next accumulating loss? #Casualtyinsurance https://t.co/Gf0iC37UZH https://t.co/V5112mTBRR
756171695594020864,2016-07-21 16:59:15,RT @markbonthrone: Sunburn isn't the worst thing that will happen if temperatures continue to rise #climatechange https://t.co/2IlsxaJwk6
756138537024708609,2016-07-21 14:47:30,Struggling to stay cool in the US heatwave? Climate change will pose society numerous problems if we don't act https://t.co/c0MiXdt4IG
755390165925978112,2016-07-19 13:13:44,.@SwissReis proud to be a partner! RT @sbcInsurTech https://t.co/7BQOuosfbC
755086248784560128,2016-07-18 17:06:05,Congratulations to everyone included in @InsuranceBizUS 'Elite Women 2016' Great to see such a talented list! https://t.co/UfBdbTfttG
753879375989313536,2016-07-15 09:10:24,#reinsurance can be #poetry! @SwissRe features in the @FT's accidental #haiku https://t.co/d48n4Rbi79 https://t.co/fV2EZxTx5Z
753487971358244864,2016-07-14 07:15:06,https://t.co/AXzGZgQOcX
753487581078253568,2016-07-14 07:13:33,https://t.co/XIynDbPOnq
753193335167283200,2016-07-13 11:44:19,Interesting article by @Allianz on how insurers can become part of the sharing economy https://t.co/ACpELR0mU5 via @CityAM
753185095968784388,2016-07-13 11:11:35,How black boxes change selection &amp; behavior? We're at the #Italy #telematics @MCins_ @BainInsights thinktank to find out
752860737161326592,2016-07-12 13:42:41,February may be long gone but the push to attract young people to our industry continues  https://t.co/M2j4YFgAnw #TalentTuesdays
752855283102351360,2016-07-12 13:21:01,RT @st_weiss: Great interactive #Infographic! #Tech Trends 2016 for the insurance industry https://t.co/jqGzFdO6yR #Insurtech https://t.co/…
752842521823313920,2016-07-12 12:30:18,RT @TheGenevaAssoc: A touching farewell from Michel Lies @SwissRe-a great illustration of the social &amp; economic value of #insurance too! ht…
752791500946309124,2016-07-12 09:07:34,#Insurance industry can play an active role to guide &amp; support consumers to lead healthier lives with new technology SohilaKwan #AIRLife
752790655051726848,2016-07-12 09:04:12,New data points can help #insurers anticipate risks&amp;price #insurance better SohilaKwan @swissre #AIRLife https://t.co/7yGSxhmyvN
752706101565657088,2016-07-12 03:28:13,WinnieChing@swissre urged #insurers to go beyond big data to design products that meet consumer needs https://t.co/H7GChi8tfx #AIRLife
752434615739121664,2016-07-11 09:29:26,"Swiss Re is ready to embrace innovation, VR tech&amp;ageing as we work towards being future-ready with clients #AIRLife https://t.co/bimKlJBrzN"
